ordernumber,orderdate,productline,country,quantityordered,priceeach,sales,total_sales,dealsize
10284,2004-08-21 00:00:00,Vintage Cars,Norway,33,51.93,1713.69,1713.69,Small
10296,2004-09-15 00:00:00,Vintage Cars,Germany,26,48.44,1259.44,1259.44,Small
10308,2004-10-15 00:00:00,Vintage Cars,USA,47,43.64,2051.08,2051.08,Small
10316,2004-11-01 00:00:00,Vintage Cars,UK,34,47.57,1617.38,1617.38,Small
10328,2004-11-12 00:00:00,Vintage Cars,Italy,34,51.93,1765.62,1765.62,Small
10340,2004-11-24 00:00:00,Vintage Cars,Spain,40,50.62,2024.8,2024.8,Small
10353,2004-12-04 00:00:00,Vintage Cars,USA,40,82.21,3288.4,3288.3999999999996,Medium
10361,2004-12-17 00:00:00,Vintage Cars,Australia,33,82.59,2725.47,2725.4700000000003,Small
10375,2005-02-03 00:00:00,Vintage Cars,France,49,65.8,3224.2,3224.2,Medium
10388,2005-03-03 00:00:00,Vintage Cars,USA,27,100.0,3211.38,2700.0,Medium
10398,2005-03-30 00:00:00,Vintage Cars,France,49,36.66,1796.34,1796.34,Small
10401,2005-04-03 00:00:00,Vintage Cars,USA,56,35.35,1979.6,1979.6000000000001,Small
10416,2005-05-10 00:00:00,Vintage Cars,Italy,37,51.93,1921.41,1921.41,Small
10104,2003-01-31 00:00:00,Trucks and Buses,Spain,33,100.0,3705.24,3300.0,Medium
10115,2003-04-04 00:00:00,Trucks and Buses,USA,27,100.0,2843.91,2700.0,Small
10127,2003-06-03 00:00:00,Trucks and Buses,USA,46,100.0,6176.42,4600.0,Medium
10141,2003-08-01 00:00:00,Trucks and Buses,Finland,44,100.0,5500.44,4400.0,Medium
10151,2003-09-21 00:00:00,Trucks and Buses,Finland,26,100.0,3220.1,2600.0,Medium
10165,2003-10-22 00:00:00,Trucks and Buses,Singapore,48,94.92,4556.16,4556.16,Medium
10176,2003-11-06 00:00:00,Trucks and Buses,Italy,23,100.0,3114.89,2300.0,Medium
10184,2003-11-14 00:00:00,Trucks and Buses,Spain,45,100.0,4948.2,4500.0,Medium
10195,2003-11-25 00:00:00,Trucks and Buses,USA,49,100.0,5161.17,4900.0,Medium
10207,2003-12-09 00:00:00,Trucks and Buses,USA,28,94.92,2657.76,2657.76,Small
10220,2004-02-12 00:00:00,Trucks and Buses,Ireland,37,100.0,3983.05,3700.0,Medium
10230,2004-03-15 00:00:00,Trucks and Buses,Germany,34,100.0,3974.94,3400.0,Medium
10246,2004-05-05 00:00:00,Trucks and Buses,Spain,22,100.0,2928.42,2200.0,Small
10259,2004-06-15 00:00:00,Trucks and Buses,Singapore,29,100.0,3054.57,2900.0,Medium
10271,2004-07-20 00:00:00,Trucks and Buses,USA,34,98.39,3345.26,3345.26,Medium
10282,2004-08-20 00:00:00,Trucks and Buses,USA,38,100.0,4310.72,3800.0,Medium
10292,2004-09-08 00:00:00,Trucks and Buses,USA,41,100.0,4983.14,4100.0,Medium
10305,2004-10-13 00:00:00,Trucks and Buses,USA,42,100.0,4618.32,4200.0,Medium
10314,2004-10-22 00:00:00,Trucks and Buses,Denmark,28,100.0,3403.12,2800.0,Medium
10325,2004-11-05 00:00:00,Trucks and Buses,Norway,38,100.0,5190.42,3800.0,Medium
10336,2004-11-20 00:00:00,Trucks and Buses,France,23,100.0,3141.57,2300.0,Medium
10350,2004-12-02 00:00:00,Trucks and Buses,Spain,31,71.4,2213.4,2213.4,Small
10359,2004-12-15 00:00:00,Trucks and Buses,France,46,100.0,4896.7,4600.0,Medium
10371,2005-01-23 00:00:00,Trucks and Buses,USA,48,56.55,2714.4,2714.3999999999996,Small
10383,2005-02-22 00:00:00,Trucks and Buses,Spain,29,100.0,3087.05,2900.0,Medium
10395,2005-03-17 00:00:00,Trucks and Buses,France,46,100.0,5692.96,4600.0,Medium
10412,2005-05-03 00:00:00,Trucks and Buses,Spain,26,100.0,3460.86,2600.0,Medium
10425,2005-05-31 00:00:00,Trucks and Buses,France,18,100.0,1895.94,1800.0,Small
10104,2003-01-31 00:00:00,Trains,Spain,32,53.31,1705.92,1705.92,Small
10117,2003-04-16 00:00:00,Trains,Singapore,21,49.21,1033.41,1033.41,Small
10127,2003-06-03 00:00:00,Trains,USA,46,69.12,3179.52,3179.5200000000004,Medium
10142,2003-08-08 00:00:00,Trains,USA,42,49.79,2091.18,2091.18,Small
10153,2003-09-28 00:00:00,Trains,Spain,31,57.41,1779.71,1779.7099999999998,Small
10165,2003-10-22 00:00:00,Trains,Singapore,38,66.78,2537.64,2537.64,Small
10176,2003-11-06 00:00:00,Trains,Italy,38,64.44,2448.72,2448.72,Small
10185,2003-11-14 00:00:00,Trains,USA,20,48.62,972.4,972.4,Small
10196,2003-11-26 00:00:00,Trains,USA,46,62.09,2856.14,2856.1400000000003,Small
10208,2004-01-02 00:00:00,Trains,France,30,65.61,1968.3,1968.3,Small
10220,2004-02-12 00:00:00,Trains,Ireland,30,68.54,2056.2,2056.2000000000003,Small
10230,2004-03-15 00:00:00,Trains,Germany,43,52.14,2242.02,2242.02,Small
10247,2004-05-05 00:00:00,Trains,Finland,49,63.85,3128.65,3128.65,Medium
10272,2004-07-20 00:00:00,Trains,USA,43,56.82,2443.26,2443.26,Small
10282,2004-08-20 00:00:00,Trains,USA,37,66.78,2470.86,2470.86,Small
10292,2004-09-08 00:00:00,Trains,USA,35,55.07,1927.45,1927.45,Small
10306,2004-10-14 00:00:00,Trains,UK,34,60.34,2051.56,2051.56,Small
10314,2004-10-22 00:00:00,Trains,Denmark,38,61.51,2337.38,2337.38,Small
10325,2004-11-05 00:00:00,Trains,Norway,44,100.0,5932.96,4400.0,Medium
10337,2004-11-21 00:00:00,Trains,USA,21,100.0,2296.77,2100.0,Small
10350,2004-12-02 00:00:00,Trains,Spain,44,100.0,6490.88,4400.0,Medium
10359,2004-12-15 00:00:00,Trains,France,25,64.93,1623.25,1623.2500000000002,Small
10372,2005-01-26 00:00:00,Trains,Japan,24,58.58,1405.92,1405.92,Small
10383,2005-02-22 00:00:00,Trains,Spain,38,60.06,2282.28,2282.28,Small
10395,2005-03-17 00:00:00,Trains,France,45,100.0,8977.05,4500.0,Large
10413,2005-05-05 00:00:00,Trains,USA,51,63.85,3256.35,3256.35,Medium
10108,2003-03-03 00:00:00,Motorcycles,Philippines,34,82.99,2821.66,2821.66,Small
10121,2003-05-07 00:00:00,Motorcycles,France,44,74.85,3293.4,3293.3999999999996,Medium
10135,2003-07-02 00:00:00,Motorcycles,USA,44,96.0,4224.0,4224.0,Medium
10145,2003-08-25 00:00:00,Motorcycles,USA,38,81.36,3091.68,3091.68,Medium
10159,2003-10-10 00:00:00,Motorcycles,USA,31,71.6,2219.6,2219.6,Small
10169,2003-11-04 00:00:00,Motorcycles,Australia,48,80.55,3866.4,3866.3999999999996,Medium
10180,2003-11-11 00:00:00,Motorcycles,France,21,93.56,1964.76,1964.76,Small
10190,2003-11-19 00:00:00,Motorcycles,Spain,40,66.72,2668.8,2668.8,Small
10211,2004-01-15 00:00:00,Motorcycles,France,40,80.55,3222.0,3222.0,Medium
10224,2004-02-21 00:00:00,Motorcycles,France,50,77.29,3864.5,3864.5000000000005,Medium
10237,2004-04-05 00:00:00,Motorcycles,USA,20,68.34,1366.8,1366.8000000000002,Small
10252,2004-05-26 00:00:00,Motorcycles,France,48,72.41,3475.68,3475.68,Medium
10264,2004-06-30 00:00:00,Motorcycles,USA,47,89.5,4206.5,4206.5,Medium
10276,2004-08-02 00:00:00,Motorcycles,USA,21,70.78,1486.38,1486.38,Small
10285,2004-08-27 00:00:00,Motorcycles,USA,39,78.92,3077.88,3077.88,Medium
10299,2004-09-30 00:00:00,Motorcycles,Finland,44,80.55,3544.2,3544.2,Medium
10309,2004-10-15 00:00:00,Motorcycles,Norway,28,88.68,2483.04,2483.04,Small
10319,2004-11-03 00:00:00,Motorcycles,USA,45,77.29,3478.05,3478.05,Medium
10331,2004-11-17 00:00:00,Motorcycles,USA,20,100.0,3657.8,2000.0,Medium
10341,2004-11-24 00:00:00,Motorcycles,Austria,38,100.0,4682.36,3800.0,Medium
10356,2004-12-09 00:00:00,Motorcycles,France,26,100.0,3937.7,2600.0,Medium
10365,2005-01-07 00:00:00,Motorcycles,USA,44,100.0,4984.32,4400.0,Medium
10375,2005-02-03 00:00:00,Motorcycles,France,49,100.0,5406.66,4900.0,Medium
10390,2005-03-04 00:00:00,Motorcycles,USA,22,100.0,3491.18,2200.0,Medium
10403,2005-04-08 00:00:00,Motorcycles,UK,31,68.34,2118.54,2118.54,Small
10105,2003-02-11 00:00:00,Ships,Denmark,41,70.67,2897.47,2897.4700000000003,Small
10119,2003-04-28 00:00:00,Ships,Austria,25,76.67,1916.75,1916.75,Small
10129,2003-06-12 00:00:00,Ships,UK,31,60.0,1860.0,1860.0,Small
10142,2003-08-08 00:00:00,Ships,USA,41,64.0,2624.0,2624.0,Small
10153,2003-09-28 00:00:00,Ships,Spain,43,64.67,2780.81,2780.81,Small
10167,2003-10-23 00:00:00,Ships,Sweden,43,75.34,3239.62,3239.6200000000003,Medium
10177,2003-11-07 00:00:00,Ships,Spain,24,76.0,1824.0,1824.0,Small
10185,2003-11-14 00:00:00,Ships,USA,21,54.0,1134.0,1134.0,Small
10197,2003-11-26 00:00:00,Ships,Spain,23,64.67,1487.41,1487.41,Small
10208,2004-01-02 00:00:00,Ships,France,38,74.67,2837.46,2837.46,Small
10222,2004-02-19 00:00:00,Ships,USA,31,62.67,1942.77,1942.77,Small
10233,2004-03-29 00:00:00,Ships,USA,36,70.67,2544.12,2544.12,Small
10248,2004-05-07 00:00:00,Ships,USA,36,71.34,2568.24,2568.2400000000002,Small
10261,2004-06-17 00:00:00,Ships,Canada,34,62.0,2108.0,2108.0,Small
10273,2004-07-21 00:00:00,Ships,Belgium,21,65.34,1372.14,1372.14,Small
10283,2004-08-20 00:00:00,Ships,Canada,45,78.67,3540.15,3540.15,Medium
10295,2004-09-10 00:00:00,Ships,USA,26,75.34,1958.84,1958.8400000000001,Small
10306,2004-10-14 00:00:00,Ships,UK,50,54.0,2700.0,2700.0,Small
10315,2004-10-29 00:00:00,Ships,France,41,62.0,2542.0,2542.0,Small
10326,2004-11-09 00:00:00,Ships,Sweden,39,60.0,2340.0,2340.0,Small
10339,2004-11-23 00:00:00,Ships,Japan,22,100.0,2816.44,2200.0,Small
10350,2004-12-02 00:00:00,Ships,Spain,46,76.67,3526.82,3526.82,Medium
10373,2005-01-31 00:00:00,Ships,Finland,44,100.0,4627.92,4400.0,Medium
10385,2005-02-28 00:00:00,Ships,USA,25,77.34,1933.5,1933.5,Small
10396,2005-03-23 00:00:00,Ships,USA,39,66.67,2600.13,2600.13,Small
10414,2005-05-06 00:00:00,Ships,USA,37,71.34,2639.58,2639.58,Small
10106,2003-02-17 00:00:00,Planes,Italy,31,100.0,3312.97,3100.0,Medium
10120,2003-04-29 00:00:00,Planes,Australia,47,82.21,3863.87,3863.87,Medium
10133,2003-06-27 00:00:00,Planes,Spain,24,77.64,1863.36,1863.3600000000001,Small
10143,2003-08-10 00:00:00,Planes,USA,36,100.0,3945.96,3600.0,Medium
10156,2003-10-08 00:00:00,Planes,Spain,48,100.0,4954.08,4800.0,Medium
10168,2003-10-28 00:00:00,Planes,USA,28,98.65,2762.2,2762.2000000000003,Small
10199,2003-12-01 00:00:00,Planes,USA,48,83.12,3989.76,3989.76,Medium
10210,2004-01-12 00:00:00,Planes,Japan,21,78.55,1649.55,1649.55,Small
10223,2004-02-20 00:00:00,Planes,Australia,25,100.0,2534.75,2500.0,Small
10235,2004-04-02 00:00:00,Planes,Canada,25,100.0,2580.25,2500.0,Small
10250,2004-05-11 00:00:00,Planes,USA,31,91.34,2831.54,2831.54,Small
10262,2004-06-24 00:00:00,Planes,Spain,40,84.03,3361.2,3361.2,Medium
10275,2004-07-23 00:00:00,Planes,France,32,89.51,2864.32,2864.32,Small
10284,2004-08-21 00:00:00,Planes,Norway,24,83.12,1994.88,1994.88,Small
10296,2004-09-15 00:00:00,Planes,Germany,42,100.0,4296.6,4200.0,Medium
10308,2004-10-15 00:00:00,Planes,USA,21,100.0,2224.95,2100.0,Small
10316,2004-11-01 00:00:00,Planes,UK,34,82.21,2795.14,2795.14,Small
10328,2004-11-12 00:00:00,Planes,Italy,27,100.0,2762.1,2700.0,Small
10340,2004-11-24 00:00:00,Planes,Spain,30,88.6,2658.0,2658.0,Small
10353,2004-12-04 00:00:00,Planes,USA,39,100.0,5043.87,3900.0,Medium
10361,2004-12-17 00:00:00,Planes,Australia,20,60.54,1210.8,1210.8,Small
10375,2005-02-03 00:00:00,Planes,France,37,81.87,3029.19,3029.19,Medium
10388,2005-03-03 00:00:00,Planes,USA,46,100.0,10066.6,4600.0,Large
10398,2005-03-30 00:00:00,Planes,France,47,87.69,4121.43,4121.43,Medium
10401,2005-04-03 00:00:00,Planes,USA,11,100.0,1135.31,1100.0,Small
10416,2005-05-10 00:00:00,Planes,Italy,23,91.34,2100.82,2100.82,Small
10105,2003-02-11 00:00:00,Ships,Denmark,29,70.15,2034.35,2034.3500000000001,Small
10117,2003-04-16 00:00:00,Ships,Singapore,38,79.68,3027.84,3027.84,Medium
10128,2003-06-06 00:00:00,Ships,Spain,32,97.0,3104.0,3104.0,Medium
10142,2003-08-08 00:00:00,Ships,USA,43,84.01,3612.43,3612.4300000000003,Medium
10153,2003-09-28 00:00:00,Ships,Spain,31,87.48,2711.88,2711.88,Small
10166,2003-10-21 00:00:00,Ships,USA,29,100.0,3013.97,2900.0,Medium
10177,2003-11-07 00:00:00,Ships,Spain,31,88.34,2738.54,2738.54,Small
10185,2003-11-14 00:00:00,Ships,USA,30,94.4,2832.0,2832.0,Small
10196,2003-11-26 00:00:00,Ships,USA,50,94.4,4720.0,4720.0,Medium
10208,2004-01-02 00:00:00,Ships,France,40,80.55,3222.0,3222.0,Medium
10221,2004-02-18 00:00:00,Ships,Belgium,23,97.0,2231.0,2231.0,Small
10232,2004-03-20 00:00:00,Ships,UK,26,88.34,2296.84,2296.84,Small
10248,2004-05-07 00:00:00,Ships,USA,40,100.0,4157.2,4000.0,Medium
10273,2004-07-21 00:00:00,Ships,Belgium,21,100.0,2146.2,2100.0,Small
10282,2004-08-20 00:00:00,Ships,USA,43,86.61,3724.23,3724.23,Medium
10293,2004-09-09 00:00:00,Ships,Italy,29,71.89,2084.81,2084.81,Small
10306,2004-10-14 00:00:00,Ships,UK,38,91.81,3488.78,3488.78,Medium
10314,2004-10-22 00:00:00,Ships,Denmark,23,76.22,1753.06,1753.06,Small
10327,2004-11-10 00:00:00,Ships,Denmark,20,100.0,3469.2,2000.0,Medium
10337,2004-11-21 00:00:00,Ships,USA,36,70.3,2530.8,2530.7999999999997,Small
10350,2004-12-02 00:00:00,Ships,Spain,28,100.0,2924.32,2800.0,Small
10372,2005-01-26 00:00:00,Ships,Japan,44,100.0,4496.8,4400.0,Medium
10384,2005-02-23 00:00:00,Ships,USA,49,100.0,6397.44,4900.0,Medium
10397,2005-03-28 00:00:00,Ships,France,32,80.55,2577.6,2577.6,Small
10414,2005-05-06 00:00:00,Ships,USA,34,100.0,3533.62,3400.0,Medium
10106,2003-02-17 00:00:00,Ships,Italy,30,100.0,3177.3,3000.0,Medium
10119,2003-04-28 00:00:00,Ships,Austria,29,94.14,2730.06,2730.06,Small
10131,2003-06-16 00:00:00,Ships,USA,22,85.99,1891.78,1891.78,Small
10143,2003-08-10 00:00:00,Ships,USA,26,100.0,2612.48,2600.0,Small
10155,2003-10-06 00:00:00,Ships,Finland,32,91.43,2925.76,2925.76,Small
10167,2003-10-23 00:00:00,Ships,Sweden,29,100.0,2940.02,2900.0,Small
10178,2003-11-08 00:00:00,Ships,France,34,96.86,3293.24,3293.24,Medium
10186,2003-11-14 00:00:00,Ships,UK,24,99.57,2389.68,2389.68,Small
10197,2003-11-26 00:00:00,Ships,Spain,24,90.52,2172.48,2172.48,Small
10209,2004-01-09 00:00:00,Ships,USA,33,88.71,2927.43,2927.43,Small
10222,2004-02-19 00:00:00,Ships,USA,26,100.0,2659.54,2600.0,Small
10249,2004-05-08 00:00:00,Ships,USA,40,95.95,3838.0,3838.0,Medium
10262,2004-06-24 00:00:00,Ships,Spain,44,94.14,4142.16,4142.16,Medium
10274,2004-07-21 00:00:00,Ships,USA,24,90.52,2172.48,2172.48,Small
10283,2004-08-20 00:00:00,Ships,Canada,20,94.14,1882.8,1882.8,Small
10296,2004-09-15 00:00:00,Ships,Germany,34,100.0,3477.86,3400.0,Medium
10307,2004-10-14 00:00:00,Ships,USA,34,97.76,3323.84,3323.84,Medium
10316,2004-11-01 00:00:00,Ships,UK,45,93.24,4195.8,4195.8,Medium
10328,2004-11-12 00:00:00,Ships,Italy,41,100.0,4156.58,4100.0,Medium
10339,2004-11-23 00:00:00,Ships,Japan,55,71.25,3918.75,3918.75,Medium
10352,2004-12-03 00:00:00,Ships,USA,23,100.0,2352.67,2300.0,Small
10361,2004-12-17 00:00:00,Ships,Australia,24,45.39,1089.36,1089.3600000000001,Small
10373,2005-01-31 00:00:00,Ships,Finland,32,84.41,2701.12,2701.12,Small
10386,2005-03-01 00:00:00,Ships,Spain,29,85.76,2487.04,2487.04,Small
10398,2005-03-30 00:00:00,Ships,France,36,100.0,3910.32,3600.0,Medium
10400,2005-04-01 00:00:00,Ships,USA,46,87.8,4038.8,4038.7999999999997,Medium
10415,2005-05-09 00:00:00,Ships,Australia,32,95.95,3070.4,3070.4,Medium
10106,2003-02-17 00:00:00,Planes,Italy,34,100.0,3763.46,3400.0,Medium
10120,2003-04-29 00:00:00,Planes,Australia,24,100.0,2584.8,2400.0,Small
10131,2003-06-16 00:00:00,Planes,USA,40,100.0,4427.6,4000.0,Medium
10143,2003-08-10 00:00:00,Planes,USA,26,82.77,2152.02,2152.02,Small
10155,2003-10-06 00:00:00,Planes,Finland,20,100.0,2353.4,2000.0,Small
10168,2003-10-28 00:00:00,Planes,USA,31,100.0,3431.39,3100.0,Medium
10178,2003-11-08 00:00:00,Planes,France,22,87.75,1930.5,1930.5,Small
10198,2003-11-27 00:00:00,Planes,Philippines,42,100.0,4774.56,4200.0,Medium
10210,2004-01-12 00:00:00,Planes,Japan,26,99.72,2592.72,2592.72,Small
10222,2004-02-19 00:00:00,Planes,USA,37,87.75,3246.75,3246.75,Medium
10235,2004-04-02 00:00:00,Planes,Canada,38,88.75,3372.5,3372.5,Medium
10250,2004-05-11 00:00:00,Planes,USA,35,100.0,3909.15,3500.0,Medium
10262,2004-06-24 00:00:00,Planes,Spain,33,90.75,2994.75,2994.75,Small
10275,2004-07-23 00:00:00,Planes,France,39,100.0,4472.52,3900.0,Medium
10284,2004-08-21 00:00:00,Planes,Norway,45,100.0,4576.95,4500.0,Medium
10296,2004-09-15 00:00:00,Planes,Germany,24,100.0,2441.04,2400.0,Small
10308,2004-10-15 00:00:00,Planes,USA,35,88.75,3106.25,3106.25,Medium
10316,2004-11-01 00:00:00,Planes,UK,23,100.0,2706.41,2300.0,Small
10328,2004-11-12 00:00:00,Planes,Italy,37,100.0,4021.53,3700.0,Medium
10340,2004-11-24 00:00:00,Planes,Spain,55,87.75,4826.25,4826.25,Medium
10352,2004-12-03 00:00:00,Planes,USA,49,100.0,4935.28,4900.0,Medium
10361,2004-12-17 00:00:00,Planes,Australia,26,100.0,2754.7,2600.0,Small
10375,2005-02-03 00:00:00,Planes,France,33,100.0,3856.71,3300.0,Medium
10386,2005-03-01 00:00:00,Planes,Spain,37,83.84,3102.08,3102.08,Medium
10398,2005-03-30 00:00:00,Planes,France,22,86.76,1908.72,1908.72,Small
10401,2005-04-03 00:00:00,Planes,USA,85,88.75,7543.75,7543.75,Large
10416,2005-05-10 00:00:00,Planes,Italy,22,100.0,2457.18,2200.0,Small
10105,2003-02-11 00:00:00,Ships,Denmark,31,65.77,2038.87,2038.87,Small
10119,2003-04-28 00:00:00,Ships,Austria,38,65.77,2499.26,2499.2599999999998,Small
10129,2003-06-12 00:00:00,Ships,UK,45,85.29,3838.05,3838.05,Medium
10143,2003-08-10 00:00:00,Ships,USA,31,85.29,2643.99,2643.9900000000002,Small
10154,2003-10-02 00:00:00,Ships,USA,36,64.33,2315.88,2315.88,Small
10167,2003-10-23 00:00:00,Ships,Sweden,46,70.11,3225.06,3225.06,Medium
10177,2003-11-07 00:00:00,Ships,Spain,32,76.62,2451.84,2451.84,Small
10185,2003-11-14 00:00:00,Ships,USA,39,57.82,2254.98,2254.98,Small
10197,2003-11-26 00:00:00,Ships,Spain,50,78.79,3939.5,3939.5000000000005,Medium
10208,2004-01-02 00:00:00,Ships,France,46,74.45,3424.7,3424.7000000000003,Medium
10222,2004-02-19 00:00:00,Ships,USA,36,80.95,2914.2,2914.2000000000003,Small
10233,2004-03-29 00:00:00,Ships,USA,29,82.4,2389.6,2389.6000000000004,Small
10248,2004-05-07 00:00:00,Ships,USA,32,75.89,2428.48,2428.48,Small
10261,2004-06-17 00:00:00,Ships,Canada,44,68.67,3021.48,3021.48,Medium
10273,2004-07-21 00:00:00,Ships,Belgium,42,62.16,2610.72,2610.72,Small
10283,2004-08-20 00:00:00,Ships,Canada,47,65.77,3091.19,3091.1899999999996,Medium
10295,2004-09-10 00:00:00,Ships,USA,44,58.55,2576.2,2576.2,Small
10306,2004-10-14 00:00:00,Ships,UK,43,75.17,3232.31,3232.31,Medium
10316,2004-11-01 00:00:00,Ships,UK,48,74.45,3573.6,3573.6000000000004,Medium
10327,2004-11-10 00:00:00,Ships,Denmark,21,96.31,2022.51,2022.51,Small
10339,2004-11-23 00:00:00,Ships,Japan,50,74.35,3717.5,3717.4999999999995,Medium
10350,2004-12-02 00:00:00,Ships,Spain,29,75.35,2185.15,2185.1499999999996,Small
10373,2005-01-31 00:00:00,Ships,Finland,41,70.33,2883.53,2883.5299999999997,Small
10386,2005-03-01 00:00:00,Ships,Spain,37,100.0,5017.57,3700.0,Medium
10397,2005-03-28 00:00:00,Ships,France,22,66.5,1463.0,1463.0,Small
10414,2005-05-06 00:00:00,Ships,USA,31,75.89,2352.59,2352.59,Small
10103,2003-01-29 00:00:00,Classic Cars,Norway,42,100.0,4460.82,4200.0,Medium
10114,2003-04-01 00:00:00,Classic Cars,France,42,100.0,4758.18,4200.0,Medium
10126,2003-05-28 00:00:00,Classic Cars,Spain,45,100.0,4597.2,4500.0,Medium
10140,2003-07-24 00:00:00,Classic Cars,USA,36,100.0,4114.8,3600.0,Medium
10150,2003-09-19 00:00:00,Classic Cars,Singapore,20,100.0,2104.0,2000.0,Small
10164,2003-10-21 00:00:00,Classic Cars,Austria,39,81.93,3195.27,3195.2700000000004,Medium
10175,2003-11-06 00:00:00,Classic Cars,UK,42,85.98,3611.16,3611.1600000000003,Medium
10183,2003-11-13 00:00:00,Classic Cars,USA,23,86.99,2000.77,2000.77,Small
10194,2003-11-25 00:00:00,Classic Cars,France,26,89.01,2314.26,2314.26,Small
10206,2003-12-05 00:00:00,Classic Cars,Canada,33,100.0,3871.89,3300.0,Medium
10217,2004-02-04 00:00:00,Classic Cars,Singapore,31,88.0,2728.0,2728.0,Small
10229,2004-03-11 00:00:00,Classic Cars,USA,50,100.0,5614.0,5000.0,Medium
10245,2004-05-04 00:00:00,Classic Cars,USA,44,100.0,4628.8,4400.0,Medium
10258,2004-06-15 00:00:00,Classic Cars,Japan,45,80.92,3641.4,3641.4,Medium
10270,2004-07-19 00:00:00,Classic Cars,Australia,46,88.0,4048.0,4048.0,Medium
10281,2004-08-19 00:00:00,Classic Cars,USA,27,85.98,2321.46,2321.46,Small
10291,2004-09-08 00:00:00,Classic Cars,Sweden,28,100.0,3256.96,2800.0,Medium
10304,2004-10-11 00:00:00,Classic Cars,France,40,100.0,4208.0,4000.0,Medium
10313,2004-10-22 00:00:00,Classic Cars,Canada,30,99.13,2973.9,2973.8999999999996,Small
10324,2004-11-05 00:00:00,Classic Cars,USA,34,100.0,4248.3,3400.0,Medium
10336,2004-11-20 00:00:00,Classic Cars,France,46,100.0,9558.8,4600.0,Large
10348,2004-11-01 00:00:00,Classic Cars,Spain,32,82.83,2650.56,2650.56,Small
10358,2004-12-10 00:00:00,Classic Cars,Spain,27,100.0,3761.37,2700.0,Medium
10371,2005-01-23 00:00:00,Classic Cars,USA,34,100.0,4301.34,3400.0,Medium
10382,2005-02-17 00:00:00,Classic Cars,USA,34,54.84,1864.56,1864.5600000000002,Small
10411,2005-05-01 00:00:00,Classic Cars,Canada,34,100.0,3576.8,3400.0,Medium
10424,2005-05-31 00:00:00,Classic Cars,Spain,46,80.92,3722.32,3722.32,Medium
10106,2003-02-17 00:00:00,Planes,Italy,32,100.0,3986.56,3200.0,Medium
10120,2003-04-29 00:00:00,Planes,Australia,24,100.0,3417.12,2400.0,Medium
10133,2003-06-27 00:00:00,Planes,Spain,27,99.67,2691.09,2691.09,Small
10145,2003-08-25 00:00:00,Planes,USA,20,100.0,2752.6,2000.0,Small
10168,2003-10-28 00:00:00,Planes,USA,36,100.0,4527.72,3600.0,Medium
10188,2003-11-18 00:00:00,Planes,Norway,29,100.0,3957.05,2900.0,Medium
10210,2004-01-12 00:00:00,Planes,Japan,25,100.0,2818.0,2500.0,Small
10223,2004-02-20 00:00:00,Planes,Australia,29,100.0,3199.86,2900.0,Medium
10235,2004-04-02 00:00:00,Planes,Canada,25,96.11,2402.75,2402.75,Small
10250,2004-05-11 00:00:00,Planes,USA,44,100.0,6055.72,4400.0,Medium
10263,2004-06-28 00:00:00,Planes,USA,47,100.0,5465.16,4700.0,Medium
10275,2004-07-23 00:00:00,Planes,France,48,100.0,6378.72,4800.0,Medium
10285,2004-08-27 00:00:00,Planes,USA,45,100.0,5392.8,4500.0,Medium
10297,2004-09-16 00:00:00,Planes,Ireland,35,100.0,3986.5,3500.0,Medium
10308,2004-10-15 00:00:00,Planes,USA,31,100.0,4009.23,3100.0,Medium
10318,2004-11-02 00:00:00,Planes,USA,50,100.0,7119.0,5000.0,Large
10328,2004-11-12 00:00:00,Planes,Italy,33,100.0,4072.2,3300.0,Medium
10340,2004-11-24 00:00:00,Planes,Spain,29,100.0,4094.51,2900.0,Medium
10353,2004-12-04 00:00:00,Planes,USA,48,68.8,3302.4,3302.3999999999996,Medium
10361,2004-12-17 00:00:00,Planes,Australia,44,72.42,3186.48,3186.48,Medium
10375,2005-02-03 00:00:00,Planes,France,25,66.73,1668.25,1668.25,Small
10388,2005-03-03 00:00:00,Planes,USA,50,100.0,7154.5,5000.0,Large
10398,2005-03-30 00:00:00,Planes,France,23,100.0,2810.83,2300.0,Small
10401,2005-04-03 00:00:00,Planes,USA,21,96.11,2018.31,2018.31,Small
10416,2005-05-10 00:00:00,Planes,Italy,41,100.0,5642.83,4100.0,Medium
10106,2003-02-17 00:00:00,Planes,Italy,44,74.4,3273.6,3273.6000000000004,Medium
